data;totale;settore
01-01-2013;613.9658000000001;Calcio
04-02-2014;205.261;Pesca
07-07-2014;412.174;Fitness
22-08-2014;656.67;Fitness
26-09-2014;1065.54;Fitness
22-11-2014;149.79510000000002;Pattini
02-12-2014;247.387;Calcio
09-12-2014;268.45;Pesca
10-12-2014;309.75;Basket
10-01-2015;1156.4;Pesca
11-01-2015;825.174;Casual
19-01-2015;61.949999999999996;Calcio
19-01-2015;371.7;Casual
19-01-2015;697.97;Fitness
19-01-2015;164.374;Pesca
19-01-2015;61.949999999999996;Running
26-01-2015;301.2835;Pesca
01-02-2015;246.974;Calcio
24-02-2015;1486.8;Pesca
25-02-2015;82.187;Fitness
03-03-2015;2213.68;Running
06-03-2015;329.987;Fitness
09-03-2015;1239;Casual
12-03-2015;664.93;Casual
15-03-2015;732.0425;Calcio
17-03-2015;805.3499999999999;Fitness
18-03-2015;1643.74;Fitness
19-03-2015;138.355;Nuoto
19-03-2015;908.6;Running
25-03-2015;1065.54;Fitness
25-03-2015;1800.6799999999998;Pesca
26-03-2015;185.85;Casual
27-03-2015;660.387;Casual
27-03-2015;206.5;Snowboard
27-03-2015;309.75;Trekking
31-03-2015;28.497;Arti marziali
31-03-2015;206.5;Calcio
31-03-2015;6534.486;Casual
31-03-2015;1253.8680000000002;Fitness
06-04-2015;144.54999999999998;Casual
06-04-2015;3295.74;Fitness
07-04-2015;313.88;Casual
08-04-2015;867.3;Calcio
09-04-2015;412.587;Casual
10-04-2015;1300.9499999999998;Calcio
10-04-2015;871.0169999999999;Casual
10-04-2015;206.087;Fitness
11-04-2015;103.25;Calcio
11-04-2015;135.464;Pesca
13-04-2015;681.037;Calcio
13-04-2015;1239;Running
14-04-2015;497.66499999999996;Calcio
14-04-2015;742.5740000000001;Casual
14-04-2015;570.766;Pesca
15-04-2015;664.517;Calcio
15-04-2015;4101.090000000001;Casual
15-04-2015;748.356;Pesca
15-04-2015;1957.62;Running
15-04-2015;136.29;Snowboard
16-04-2015;510.05499999999995;Calcio
16-04-2015;2270.2609999999995;Casual
16-04-2015;2469.74;Pesca
17-04-2015;297.36;Basket
17-04-2015;144.137;Calcio
17-04-2015;1299.298;Casual
17-04-2015;2295.454;Fitness
17-04-2015;523.684;Mare
17-04-2015;82.187;Nuoto
17-04-2015;717.3810000000001;Pesca
17-04-2015;1618.96;Snowboard
17-04-2015;49.436099999999996;Tennis
18-04-2015;247.387;Bambino
18-04-2015;494.774;Basket
18-04-2015;407.6310000000001;Calcio
18-04-2015;1082.06;Casual
18-04-2015;3117.1175000000003;Fitness
18-04-2015;1160.53;Pesca
18-04-2015;1552.467;Running
18-04-2015;309.337;Sci
18-04-2015;578.1999999999999;Snowboard
18-04-2015;185.85;Trekking
18-04-2015;268.45;Volley
19-04-2015;619.087;Basket
19-04-2015;1784.1599999999999;Calcio
19-04-2015;6271.405000000001;Casual
19-04-2015;610.001;Fitness
19-04-2015;133.81199999999998;Mare
19-04-2015;3792.9919999999997;Pesca
19-04-2015;499.72999999999996;Running
19-04-2015;1032.5;Snowboard
20-04-2015;1674.302;Calcio
20-04-2015;6950.790000000001;Casual
20-04-2015;1950.8881000000003;Fitness
20-04-2015;123.487;Mare
20-04-2015;1554.3255;Pesca
20-04-2015;574.0699999999999;Running
20-04-2015;2370.62;Snowboard
20-04-2015;861.931;Trekking
21-04-2015;288.687;Basket
21-04-2015;1630.937;Calcio
21-04-2015;3739.7149999999997;Casual
21-04-2015;844.9979999999999;Fitness
21-04-2015;313.46700000000004;Mare
21-04-2015;123.487;Nuoto
21-04-2015;1414.5249999999999;Pesca
21-04-2015;3175.557;Sci
21-04-2015;920.5769999999999;Snowboard
22-04-2015;900.34;Bambino
22-04-2015;371.28700000000003;Basket
22-04-2015;873.495;Calcio
22-04-2015;4874.226;Casual
22-04-2015;2101.7569999999996;Fitness
22-04-2015;65.667;Mare
22-04-2015;1228.4685;Pesca
22-04-2015;642.628;Running
22-04-2015;412.587;Sci
22-04-2015;106.8431;Tennis
22-04-2015;268.03700000000003;Trekking
23-04-2015;123.487;Bambino
23-04-2015;199.3551;Basket
23-04-2015;1319.9479999999999;Calcio
23-04-2015;5542.047;Casual
23-04-2015;17.346;Ciclismo
23-04-2015;2541.1889999999994;Fitness
23-04-2015;1600.1685000000002;Pesca
23-04-2015;465.038;Running
24-04-2015;177.177;Calcio
24-04-2015;3987.102;Casual
24-04-2015;1358.357;Fitness
24-04-2015;53.277;Nuoto
24-04-2015;663.8974999999998;Pesca
24-04-2015;817.74;Snowboard
25-04-2015;28.497;Arti marziali
25-04-2015;247.387;Bambino
25-04-2015;309.337;Calcio
25-04-2015;2247.959;Casual
25-04-2015;1336.4679999999998;Fitness
25-04-2015;313.46700000000004;Mare
25-04-2015;916.0340000000001;Pesca
25-04-2015;895.7969999999999;Running
25-04-2015;264.32;Snowboard
26-04-2015;1030.022;Calcio
26-04-2015;4148.585;Casual
26-04-2015;895.6731;Fitness
26-04-2015;1278.6480000000001;Pesca
26-04-2015;614.9569999999999;Running
26-04-2015;107.38;Subacquea
27-04-2015;557.137;Basket
27-04-2015;123.487;Calcio
27-04-2015;5652.318;Casual
27-04-2015;3002.0969999999998;Fitness
27-04-2015;313.46700000000004;Mare
27-04-2015;1431.6644999999999;Pesca
27-04-2015;1263.78;Running
27-04-2015;1478.54;Snowboard
28-04-2015;103.25;Basket
28-04-2015;729.771;Calcio
28-04-2015;3979.6680000000006;Casual
28-04-2015;40.887;Ciclismo
28-04-2015;1300.0000999999997;Fitness
28-04-2015;1838.6760000000004;Pesca
28-04-2015;640.15;Running
28-04-2015;1858.5;Snowboard
29-04-2015;565.81;Basket
29-04-2015;370.874;Calcio
29-04-2015;2744.385;Casual
29-04-2015;619.087;Fitness
29-04-2015;1345.967;Pesca
29-04-2015;1255.52;Running
29-04-2015;449.757;Snowboard
29-04-2015;24.78;Tennis
30-04-2015;292.404;Calcio
30-04-2015;2406.5510000000004;Casual
30-04-2015;670.299;Fitness
30-04-2015;123.487;Mare
30-04-2015;2684.0869999999995;Pesca
30-04-2015;1023.414;Running
30-04-2015;164.78699999999998;Sci
30-04-2015;659.974;Trekking
01-05-2015;214.76;Arti marziali
01-05-2015;1412.047;Calcio
01-05-2015;1355.879;Casual
01-05-2015;4641.294;Fitness
01-05-2015;238.71399999999997;Mare
01-05-2015;149.79510000000002;Pattini
01-05-2015;1454.7925000000002;Pesca
01-05-2015;454.3;Running
02-05-2015;388.21999999999997;Basket
02-05-2015;728.9449999999999;Calcio
02-05-2015;4299.33;Casual
02-05-2015;46.25599999999999;Ciclismo
02-05-2015;659.974;Fitness
02-05-2015;103.25;Mare
02-05-2015;587.286;Pesca
02-05-2015;714.49;Running
02-05-2015;197.827;Snowboard
02-05-2015;288.687;Trekking
02-05-2015;268.45;Volley
03-05-2015;1312.101;Calcio
03-05-2015;3942.085;Casual
03-05-2015;1643.3269999999998;Fitness
03-05-2015;2379.0865000000003;Pesca
03-05-2015;764.05;Running
03-05-2015;144.137;Tennis
04-05-2015;321.727;Basket
04-05-2015;5318.6140000000005;Calcio
04-05-2015;4304.286;Casual
04-05-2015;6377.133;Fitness
04-05-2015;532.77;Mare
04-05-2015;1041.999;Pesca
04-05-2015;870.604;Running
04-05-2015;615.37;Sci
04-05-2015;165.2;Snowboard
04-05-2015;127.7822;Tennis
04-05-2015;329.987;Trekking
05-05-2015;260.19;Basket
05-05-2015;1809.6421;Calcio
05-05-2015;6301.553999999999;Casual
05-05-2015;3662.484;Fitness
05-05-2015;86.317;Nuoto
05-05-2015;2109.6040000000003;Pesca
05-05-2015;1837.85;Running
05-05-2015;408.87;Subacquea
06-05-2015;474.53700000000003;Basket
06-05-2015;828.891;Calcio
06-05-2015;2557.2960000000003;Casual
06-05-2015;78.88300000000001;Ciclismo
06-05-2015;1954.3159999999998;Fitness
06-05-2015;458.01699999999994;Mare
06-05-2015;61.949999999999996;Nuoto
06-05-2015;149.79510000000002;Pattini
06-05-2015;2195.3015;Pesca
06-05-2015;809.48;Running
06-05-2015;2531.2769999999996;Sci
07-05-2015;746.704;Basket
07-05-2015;3313.0860000000002;Calcio
07-05-2015;5168.695000000001;Casual
07-05-2015;1642.501;Fitness
07-05-2015;82.187;Mare
07-05-2015;24.367;Nuoto
07-05-2015;1886.9969999999998;Pesca
07-05-2015;1445.5;Running
07-05-2015;739.27;Snowboard
08-05-2015;2501.1279999999997;Calcio
08-05-2015;2938.495;Casual
08-05-2015;348.4481;Fitness
08-05-2015;82.187;Nuoto
08-05-2015;1246.4339999999997;Pesca
08-05-2015;4030.8799999999997;Sci
08-05-2015;780.5699999999999;Snowboard
08-05-2015;122.5371;Volley
09-05-2015;309.75;Basket
09-05-2015;2632.4620000000004;Calcio
09-05-2015;2047.6540000000002;Casual
09-05-2015;18.172;Ciclismo
09-05-2015;735.14;Fitness
09-05-2015;2249.8175;Pesca
09-05-2015;556.7239999999999;Running
09-05-2015;2229.374;Sci
09-05-2015;293.23;Tennis
10-05-2015;206.5;Bambino
10-05-2015;1151.031;Calcio
10-05-2015;3717.4130000000005;Casual
10-05-2015;1638.3709999999999;Fitness
10-05-2015;313.46700000000004;Mare
10-05-2015;684.9605;Pesca
10-05-2015;37.0461;Ping-pong
10-05-2015;103.25;Snowboard
11-05-2015;255.647;Basket
11-05-2015;3639.356;Calcio
11-05-2015;5321.092000000001;Casual
11-05-2015;2179.814;Fitness
11-05-2015;562.919;Mare
11-05-2015;1152.3113;Pesca
11-05-2015;289.1;Running
11-05-2015;3382.4700000000003;Sci
11-05-2015;491.46999999999997;Snowboard
11-05-2015;288.687;Tennis
12-05-2015;445.62700000000007;Basket
12-05-2015;1882.4540000000002;Calcio
12-05-2015;4044.0960000000005;Casual
12-05-2015;4697.049;Fitness
12-05-2015;99.12;Mare
12-05-2015;1398.831;Pesca
12-05-2015;986.6569999999999;Running
12-05-2015;284.96999999999997;Skateboard
12-05-2015;103.25;Snowboard
12-05-2015;702.1;Trekking
12-05-2015;371.7;Volley
13-05-2015;311.402;Bambino
13-05-2015;4514.503;Calcio
13-05-2015;4621.057;Casual
13-05-2015;4262.986;Fitness
13-05-2015;150.745;Mare
13-05-2015;3497.697;Pesca
13-05-2015;433.23699999999997;Running
13-05-2015;103.25;Snowboard
13-05-2015;206.087;Tennis
14-05-2015;105.315;Bambino
14-05-2015;7573.594;Calcio
14-05-2015;2925.279;Casual
14-05-2015;1316.2310000000002;Fitness
14-05-2015;251.517;Mare
14-05-2015;389.04599999999994;Nuoto
14-05-2015;1627.22;Pesca
14-05-2015;1841.154;Sci
15-05-2015;722.337;Basket
15-05-2015;2235.156;Calcio
15-05-2015;3004.5750000000003;Casual
15-05-2015;1118.817;Fitness
15-05-2015;2843.9179999999997;Pesca
15-05-2015;3179.2740000000003;Running
15-05-2015;350.224;Snowboard
15-05-2015;112.5425;Calcio
16-05-2015;123.487;Arti marziali
16-05-2015;309.75;Basket
16-05-2015;3302.761;Calcio
16-05-2015;5953.808000000001;Casual
16-05-2015;697.557;Fitness
16-05-2015;943.705;Mare
16-05-2015;40.887;Nuoto
16-05-2015;2938.495;Pesca
16-05-2015;1894.018;Running
16-05-2015;4579.344;Sci
16-05-2015;202.37;Snowboard
16-05-2015;144.137;Tennis
17-05-2015;309.75;Basket
17-05-2015;2868.285;Calcio
17-05-2015;1786.638;Casual
17-05-2015;491.057;Fitness
17-05-2015;447.279;Mare
17-05-2015;7776.170499999999;Pesca
17-05-2015;37.0461;Ping-pong
17-05-2015;1465.737;Running
17-05-2015;536.9;Trekking
17-05-2015;103.25;Volley
18-05-2015;742.5740000000001;Bambino
18-05-2015;2743.972;Calcio
18-05-2015;5722.528;Casual
18-05-2015;35.105;Ciclismo
18-05-2015;3689.2051;Fitness
18-05-2015;148.68;Mare
18-05-2015;40.3501;Nuoto
18-05-2015;2097.627;Pesca
18-05-2015;1940.2740000000001;Running
18-05-2015;185.437;Tennis
19-05-2015;235.6991;Arti marziali
19-05-2015;3828.7991;Calcio
19-05-2015;1061.4099999999999;Casual
19-05-2015;197.41400000000002;Ciclismo
19-05-2015;5136.480999999999;Fitness
19-05-2015;436.95400000000006;Mare
19-05-2015;92.09899999999999;Nuoto
19-05-2015;2820.0052999999994;Pesca
19-05-2015;1015.5669999999999;Running
19-05-2015;123.487;Snowboard
20-05-2015;1341.424;Calcio
20-05-2015;1293.516;Casual
20-05-2015;1642.0879999999997;Fitness
20-05-2015;699.2090000000001;Mare
20-05-2015;127.61699999999999;Nuoto
20-05-2015;1837.6848;Pesca
20-05-2015;701.6869999999999;Running
20-05-2015;454.3;Tennis
20-05-2015;247.79999999999998;Trekking
21-05-2015;74.6291;Baseball
21-05-2015;3423.357;Calcio
21-05-2015;1182.8319999999999;Casual
21-05-2015;3546.6375;Fitness
21-05-2015;412.174;Pattini
21-05-2015;907.1544999999999;Pesca
21-05-2015;408.87;Running
22-05-2015;220.95499999999998;Bambino
22-05-2015;1340.185;Calcio
22-05-2015;1526.4479999999999;Casual
22-05-2015;515.424;Fitness
22-05-2015;932.141;Pesca
22-05-2015;1630.937;Running
22-05-2015;449.75700000000006;Snowboard
22-05-2015;97.881;Subacquea
22-05-2015;40.887;Volley
23-05-2015;74.34;Basket
23-05-2015;2545.732;Calcio
23-05-2015;1769.705;Casual
23-05-2015;190.806;Ciclismo
23-05-2015;131.334;Fitness
23-05-2015;288.274;Mare
23-05-2015;1703.8315;Pesca
23-05-2015;494.774;Running
23-05-2015;45.017;Subacquea
24-05-2015;577.374;Calcio
24-05-2015;483.21000000000004;Casual
24-05-2015;103.25;Fitness
24-05-2015;156.94;Mare
24-05-2015;3900.5785;Pesca
24-05-2015;144.54999999999998;Running
25-05-2015;36.344;Arceria
25-05-2015;78.47;Arti marziali
25-05-2015;1352.988;Calcio
25-05-2015;3057.8520000000008;Casual
25-05-2015;77.231;Ciclismo
25-05-2015;2995.076;Fitness
25-05-2015;995.33;Pesca
25-05-2015;164.78699999999998;Rugby
25-05-2015;574.0699999999999;Running
25-05-2015;1647.87;Sci
26-05-2015;119.77;Arti marziali
26-05-2015;103.25;Basket
26-05-2015;1540.0769999999998;Calcio
26-05-2015;2822.442;Casual
26-05-2015;1355.4660000000001;Fitness
26-05-2015;136.29;Nuoto
26-05-2015;2241.1445000000003;Pesca
26-05-2015;247.387;Running
27-05-2015;177.177;Bambino
27-05-2015;4168.409;Calcio
27-05-2015;969.724;Casual
27-05-2015;313.88;Fitness
27-05-2015;1570.4325;Pesca
27-05-2015;132.16;Running
27-05-2015;532.77;Snowboard
27-05-2015;385.32899999999995;Trekking
28-05-2015;61.949999999999996;Bambino
28-05-2015;1234.4569999999999;Calcio
28-05-2015;2822.8550000000005;Casual
28-05-2015;1048.607;Fitness
28-05-2015;326.27;Mare
28-05-2015;684.341;Pesca
28-05-2015;30.974999999999998;Tennis
29-05-2015;539.7909999999999;Calcio
29-05-2015;546.812;Casual
29-05-2015;71.862;Ciclismo
29-05-2015;780.157;Fitness
29-05-2015;82.187;Mare
29-05-2015;700.4480000000001;Pesca
29-05-2015;656.6700000000001;Running
29-05-2015;164.78699999999998;Trekking
30-05-2015;619.087;Calcio
30-05-2015;1832.894;Casual
30-05-2015;1568.161;Fitness
30-05-2015;748.769;Mare
30-05-2015;247.387;Running
30-05-2015;139.594;Sci
31-05-2015;1070.909;Calcio
31-05-2015;945.357;Casual
31-05-2015;1134.511;Fitness
31-05-2015;313.46700000000004;Mare
31-05-2015;519.554;Pesca
31-05-2015;1362.487;Running
31-05-2015;351.05;Trekking
01-06-2015;1109.318;Calcio
01-06-2015;1011.0239999999999;Casual
01-06-2015;133.399;Ciclismo
01-06-2015;20.65;Fitness
01-06-2015;313.46700000000004;Mare
01-06-2015;6095.673499999997;Pesca
01-06-2015;1197.6999999999998;Running
01-06-2015;103.25;Snowboard
02-06-2015;2719.192;Calcio
02-06-2015;2257.871;Casual
02-06-2015;66.90599999999999;Ciclismo
02-06-2015;2244.5310999999997;Fitness
02-06-2015;136.29000000000002;Nuoto
02-06-2015;2794.9775;Pesca
02-06-2015;1713.95;Running
02-06-2015;268.03700000000003;Trekking
03-06-2015;474.53700000000003;Basket
03-06-2015;3023.1600000000003;Calcio
03-06-2015;2049.306;Casual
03-06-2015;515.011;Fitness
03-06-2015;370.461;Mare
03-06-2015;2232.678;Pesca
03-06-2015;1031.261;Running
03-06-2015;176.764;Subacquea
04-06-2015;177.177;Basket
04-06-2015;1553.7060000000001;Calcio
04-06-2015;2862.5029999999997;Casual
04-06-2015;1480.605;Fitness
04-06-2015;866.474;Mare
04-06-2015;2143.8830000000003;Pesca
04-06-2015;110.4362;Ping-pong
04-06-2015;532.357;Running
04-06-2015;90.86;Snowboard
04-06-2015;143.311;Subacquea
05-06-2015;1050.1351;Basket
05-06-2015;774.2511000000001;Calcio
05-06-2015;928.424;Casual
05-06-2015;40.887;Ciclismo
05-06-2015;5491.661;Fitness
05-06-2015;638.085;Mare
05-06-2015;2773.295;Pesca
05-06-2015;148.267;Skateboard
05-06-2015;103.25;Snowboard
05-06-2015;1193.57;Trekking
06-06-2015;1215.459;Calcio
06-06-2015;557.137;Casual
06-06-2015;26.845;Ciclismo
06-06-2015;1937.796;Fitness
06-06-2015;206.087;Freccette
06-06-2015;88.795;Mare
06-06-2015;4161.8009999999995;Pesca
06-06-2015;866.887;Running
07-06-2015;1036.2169999999999;Calcio
07-06-2015;844.9979999999999;Casual
07-06-2015;2366.49;Fitness
07-06-2015;255.647;Mare
07-06-2015;619.087;Pesca
07-06-2015;837.9770000000001;Running
08-06-2015;635.607;Basket
08-06-2015;2266.957;Calcio
08-06-2015;2423.071;Casual
08-06-2015;3073.0091;Fitness
08-06-2015;202.37;Mare
08-06-2015;115.64;Nuoto
08-06-2015;2105.887;Pesca
08-06-2015;2716.714;Running
08-06-2015;2886.87;Sci
08-06-2015;103.25;Trekking
09-06-2015;61.949999999999996;Basket
09-06-2015;1381.0720000000001;Calcio
09-06-2015;1960.098;Casual
09-06-2015;460.908;Fitness
09-06-2015;996.569;Mare
09-06-2015;2052.197;Pesca
09-06-2015;202.37;Snowboard
09-06-2015;20.9391;Tennis
10-06-2015;40.887;Arti marziali
10-06-2015;281.9551;Basket
10-06-2015;609.5880000000001;Calcio
10-06-2015;594.72;Casual
10-06-2015;24.367;Ciclismo
10-06-2015;4621.057000000001;Fitness
10-06-2015;313.46700000000004;Mare
10-06-2015;61.537;Nuoto
10-06-2015;2616.1485;Pesca
10-06-2015;783.4609999999999;Running
10-06-2015;900.3399999999999;Snowboard
11-06-2015;11.976999999999999;Arceria
11-06-2015;557.55;Basket
11-06-2015;2603.4281;Calcio
11-06-2015;2613.051;Casual
11-06-2015;69.797;Ciclismo
11-06-2015;1174.4480999999998;Fitness
11-06-2015;564.571;Mare
11-06-2015;1525.2089999999998;Pesca
11-06-2015;1263.7800000000002;Running
11-06-2015;177.59;Snowboard
11-06-2015;164.78699999999998;Trekking
12-06-2015;185.85;Basket
12-06-2015;1867.999;Calcio
12-06-2015;1627.2200000000003;Casual
12-06-2015;45.016999999999996;Ciclismo
12-06-2015;908.1869999999999;Fitness
12-06-2015;206.087;Freccette
12-06-2015;548.051;Mare
12-06-2015;102.83699999999999;Nuoto
12-06-2015;1812.244;Pesca
12-06-2015;408.87;Running
13-06-2015;185.85;Basket
13-06-2015;103.25;Calcio
13-06-2015;2060.457;Casual
13-06-2015;1861.2670999999998;Fitness
13-06-2015;1207.1989999999998;Mare
13-06-2015;922.229;Pesca
13-06-2015;659.9739999999999;Running
13-06-2015;408.87;Sci
13-06-2015;227.15;Snowboard
13-06-2015;99.12;Subacquea
13-06-2015;532.357;Trekking
14-06-2015;1341.837;Calcio
14-06-2015;5161.261;Casual
14-06-2015;2620.0719999999997;Fitness
14-06-2015;748.356;Mare
14-06-2015;185.024;Nuoto
14-06-2015;473.7109999999999;Pesca
14-06-2015;701.687;Running
14-06-2015;739.27;Snowboard
14-06-2015;147.441;Subacquea
14-06-2015;164.78699999999998;Tennis
14-06-2015;433.65;Trekking
15-06-2015;198.24;Bambino
15-06-2015;309.75;Basket
15-06-2015;1869.6509999999998;Calcio
15-06-2015;6221.019;Casual
15-06-2015;1932.014;Fitness
15-06-2015;917.2729999999999;Mare
15-06-2015;625.6949999999999;Nuoto
15-06-2015;230.867;Pattini
15-06-2015;2561.839;Pesca
15-06-2015;1098.58;Running
15-06-2015;136.29;Snowboard
15-06-2015;103.25;Tennis
16-06-2015;82.187;Bambino
16-06-2015;185.85;Basket
16-06-2015;1150.205;Calcio
16-06-2015;5130.286;Casual
16-06-2015;1729.1070999999997;Fitness
16-06-2015;412.174;Mare
16-06-2015;164.374;Nuoto
16-06-2015;2925.692;Pesca
16-06-2015;412.587;Sci
16-06-2015;702.1;Snowboard
17-06-2015;236.4012;Basket
17-06-2015;1927.471;Calcio
17-06-2015;2102.17;Casual
17-06-2015;66.90599999999999;Ciclismo
17-06-2015;1949.3600000000001;Fitness
17-06-2015;313.46700000000004;Mare
17-06-2015;4148.585;Pesca
17-06-2015;10.738;Ping-pong
17-06-2015;1317.47;Snowboard
18-06-2015;185.43699999999998;Bambino
18-06-2015;94.99;Basket
18-06-2015;1526.4479999999999;Calcio
18-06-2015;4203.927;Casual
18-06-2015;979.636;Fitness
18-06-2015;165.2;Mare
18-06-2015;23.2106;Nuoto
18-06-2015;3557.5819999999994;Pesca
18-06-2015;1358.357;Running
19-06-2015;288.687;Basket
19-06-2015;1329.034;Calcio
19-06-2015;2085.237;Casual
19-06-2015;701.687;Fitness
19-06-2015;513.7307000000001;Mare
19-06-2015;136.29;Nuoto
19-06-2015;149.79510000000002;Pattini
19-06-2015;1247.6729999999998;Pesca
19-06-2015;144.54999999999998;Running
19-06-2015;185.85;Sci
19-06-2015;103.25;Snowboard
19-06-2015;205.67399999999998;Subacquea
19-06-2015;181.72;Tennis
20-06-2015;296.947;Calcio
20-06-2015;412.174;Casual
20-06-2015;824.3480000000001;Fitness
20-06-2015;234.997;Mare
20-06-2015;1077.8887;Pesca
20-06-2015;102.83699999999999;Volley
21-06-2015;442.9012;Basket
21-06-2015;1340.598;Calcio
21-06-2015;1051.911;Casual
21-06-2015;932.5539999999999;Fitness
21-06-2015;227.563;Nuoto
21-06-2015;1990.4534999999998;Pesca
21-06-2015;90.86;Snowboard
22-06-2015;103.25;Bambino
22-06-2015;309.75;Basket
22-06-2015;2056.3269999999998;Calcio
22-06-2015;6194.5869999999995;Casual
22-06-2015;1852.1811000000002;Fitness
22-06-2015;1315.405;Mare
22-06-2015;5157.957;Pesca
22-06-2015;1122.534;Running
22-06-2015;144.54999999999998;Trekking
23-06-2015;1567.748;Calcio
23-06-2015;4706.960999999999;Casual
23-06-2015;1866.5535000000002;Fitness
23-06-2015;436.95400000000006;Mare
23-06-2015;1814.9285;Pesca
24-06-2015;2275.217;Calcio
24-06-2015;5804.3846;Casual
24-06-2015;16.8091;Ciclismo
24-06-2015;2283.477;Fitness
24-06-2015;53.69;Golf
24-06-2015;459.669;Mare
24-06-2015;113.16199999999999;Nuoto
24-06-2015;4147.0981999999985;Pesca
24-06-2015;3088.8269999999998;Running
24-06-2015;61.949999999999996;Sci
24-06-2015;1919.6239999999998;Snowboard
24-06-2015;73.92699999999999;Trekking
25-06-2015;164.374;Bambino
25-06-2015;866.887;Basket
25-06-2015;5271.119000000001;Calcio
25-06-2015;5396.258;Casual
25-06-2015;2211.2019999999998;Fitness
25-06-2015;2152.556;Mare
25-06-2015;826.4129999999999;Pesca
25-06-2015;5290.116999999999;Running
25-06-2015;180.89399999999998;Sci
25-06-2015;227.15;Tennis
25-06-2015;69.2601;Volley
26-06-2015;235.6991;Arti marziali
26-06-2015;78.47;Bambino
26-06-2015;2125.7110000000002;Calcio
26-06-2015;7190.743;Casual
26-06-2015;536.487;Fitness
26-06-2015;992.852;Mare
26-06-2015;2260.762;Pesca
26-06-2015;3849.16;Running
27-06-2015;19.2871;Arti marziali
27-06-2015;134.4728;Bambino
27-06-2015;185.85;Basket
27-06-2015;2010.071;Calcio
27-06-2015;4189.885;Casual
27-06-2015;1575.595;Fitness
27-06-2015;119.35699999999999;Mare
27-06-2015;708.0885000000001;Pesca
27-06-2015;1350.51;Running
27-06-2015;619.087;Tennis
28-06-2015;185.85;Basket
28-06-2015;5004.321;Calcio
28-06-2015;3593.513;Casual
28-06-2015;2215.332;Fitness
28-06-2015;663.278;Mare
28-06-2015;3671.7765;Pesca
28-06-2015;2345.4269999999997;Running
28-06-2015;615.37;Sci
28-06-2015;375.83;Snowboard
28-06-2015;30.974999999999998;Tennis
29-06-2015;2035.6770000000001;Calcio
29-06-2015;4387.299;Casual
29-06-2015;1579.6010999999999;Fitness
29-06-2015;457.604;Mare
29-06-2015;1911.3227000000002;Pesca
29-06-2015;371.28700000000003;Rugby
29-06-2015;1734.6;Running
29-06-2015;346.09399999999994;Trekking
30-06-2015;74.34;Bambino
30-06-2015;1393.875;Calcio
30-06-2015;3855.355;Casual
30-06-2015;1001.9792999999999;Fitness
30-06-2015;652.54;Mare
30-06-2015;148.267;Nuoto
30-06-2015;6100.7947;Pesca
30-06-2015;3633.987;Running
30-06-2015;478.667;Tennis
30-06-2015;2650.634;Trekking
01-07-2015;177.177;Basket
01-07-2015;1917.972;Calcio
01-07-2015;4579.4266;Casual
01-07-2015;190.806;Ciclismo
01-07-2015;5978.3815;Fitness
01-07-2015;989.548;Mare
01-07-2015;82.187;Nuoto
01-07-2015;392.34999999999997;Pattini
01-07-2015;3901.817499999999;Pesca
01-07-2015;3171.84;Running
01-07-2015;284.96999999999997;Sci
01-07-2015;487.34;Snowboard
01-07-2015;78.47;Subacquea
01-07-2015;309.75;Tennis
01-07-2015;288.687;Trekking
02-07-2015;350.637;Bambino
02-07-2015;4003.6220000000003;Calcio
02-07-2015;5485.9616000000005;Casual
02-07-2015;2444.4231;Fitness
02-07-2015;2175.6427;Mare
02-07-2015;49.147;Nuoto
02-07-2015;3027.7443000000003;Pesca
02-07-2015;846.65;Running
02-07-2015;495.59999999999997;Sci
02-07-2015;495.6;Trekking
03-07-2015;2048.067;Calcio
03-07-2015;2402.834;Casual
03-07-2015;1070.909;Fitness
03-07-2015;882.5809999999999;Mare
03-07-2015;140.42;Nuoto
03-07-2015;2194.682;Pesca
03-07-2015;516.25;Running
03-07-2015;123.487;Snowboard
03-07-2015;206.087;Tennis
04-07-2015;557.55;Basket
04-07-2015;3964.3869999999997;Calcio
04-07-2015;5194.301;Casual
04-07-2015;218.89;Ciclismo
04-07-2015;581.3801000000001;Fitness
04-07-2015;326.27;Mare
04-07-2015;846.6500000000003;Pesca
04-07-2015;1895.67;Running
04-07-2015;230.867;Skateboard
04-07-2015;585.0971;Tennis
04-07-2015;57.82;Trekking
05-07-2015;144.54999999999998;Bambino
05-07-2015;103.25;Calcio
05-07-2015;3904.915;Casual
05-07-2015;2247.959;Fitness
05-07-2015;783.874;Mare
05-07-2015;2340.058;Pesca
05-07-2015;1482.6699999999998;Running
05-07-2015;849.954;Tennis
06-07-2015;82.187;Bambino
06-07-2015;281.9551;Basket
06-07-2015;3949.9320000000002;Calcio
06-07-2015;6477.1616;Casual
06-07-2015;842.52;Ciclismo
06-07-2015;3408.3651;Fitness
06-07-2015;1170.029;Mare
06-07-2015;6043.0160000000005;Pesca
06-07-2015;1006.8939999999999;Running
06-07-2015;227.15;Snowboard
06-07-2015;577.787;Tennis
06-07-2015;557.137;Trekking
07-07-2015;74.34;Basket
07-07-2015;1600.375;Calcio
07-07-2015;4823.9639;Casual
07-07-2015;308.924;Ciclismo
07-07-2015;1210.503;Fitness
07-07-2015;2019.983;Mare
07-07-2015;5303.746;Pesca
07-07-2015;3370.08;Running
07-07-2015;619.087;Tennis
07-07-2015;739.27;Trekking
