data,Football,Casual,Fishing
2016-04-24,927.598,1592.1149999999998,1193.3635
2016-04-25,747.53,1362.9,2829.1325999999995
2016-04-26,1426.089,3101.63,2978.1017
2016-04-27,1543.794,2053.436,5376.021
2016-04-28,788.417,3187.947,3032.246
2016-04-29,631.0640000000001,3440.29,1485.974
2016-04-30,1164.247,5041.904,1963.815
2016-05-01,3636.878,8075.802,4075.897
2016-05-02,1886.171,1419.894,2458.1760000000004
2016-05-03,611.24,2610.16,3125.9970000000003
2016-05-04,3165.6449999999995,7058.996,5088.16
2016-05-05,1612.352,3984.211,1791.3874999999998
2016-05-06,1509.515,2753.4709999999995,2036.503
2016-05-07,4997.299999999999,7018.7285,5799.717699999999
2016-05-08,3912.762,2076.151,4833.5042
2016-05-09,1311.275,6192.728499999999,3013.2067
2016-05-10,3379.166,2315.4845,2292.976
2016-05-11,1300.95,812.7839999999999,981.6184
2016-05-12,7773.073,6408.521000000001,4410.839999999999
2016-05-13,1554.945,3872.288,2615.5289999999995
2016-05-14,1182.0059999999999,2419.767,3939.194
2016-05-15,809.067,3632.335,4472.2944
2016-05-16,1879.976,2775.36,4168.409
2016-05-17,1738.7299999999998,3744.4645,3566.8745000000004
2016-05-18,1436.414,4707.787,2819.964
2016-05-19,982.5269999999998,2481.304,4832.1
2016-05-20,1304.254,379.96,3016.7585
2016-05-21,928.424,1924.167,1182.419
2016-05-22,606.697,2138.101,1689.996
2016-05-23,788.4169999999999,2107.126,3916.1899
2016-05-24,1708.9939999999997,2997.967,6394.685500000001
2016-05-25,1796.1370000000002,1036.217,3237.713499999999
2016-05-26,4015.8055,1684.214,733.4879999999999
2016-05-27,4075.897,2896.782,2878.1557000000007
2016-05-28,4020.555,1048.607,847.6824999999999
2016-05-29,3964.8,1299.7109999999998,5156.8832
2016-05-30,2546.558,2981.86,4007.4629
2016-05-31,3355.4185,1853.957,2481.5105
2016-06-01,2255.806,14255.108000000002,516.25
2016-06-02,1286.495,2055.914,1907.647
2016-06-03,1241.478,1234.044,1534.6667000000002
2016-06-04,1138.641,3916.892,5366.398100000001
2016-06-05,988.722,3057.852,1815.961
2016-06-06,1547.098,3328.78,4036.0425
2016-06-07,3987.721500000001,5904.248,4440.3695
2016-06-08,3530.3240000000005,3364.298,3763.256
2016-06-09,6378.5785,5165.1845,3097.2935
2016-06-10,4198.351499999999,5097.452499999999,3216.402700000001
2016-06-11,577.374,1688.9635,2625.441
2016-06-12,10484.6658,1249.738,1435.5054
2016-06-13,1112.9110999999998,5078.248,2758.7987
2016-06-14,3931.76,2518.474,4974.998
2016-06-15,1613.591,2402.834,2647.1235
2016-06-16,3999.905,3828.51,6338.1871
2016-06-17,664.104,2605.617,2336.754
2016-06-18,1917.559,4876.704,3110.6747000000005
2016-06-19,2681.609,1749.881,976.9102
2016-06-20,2666.7410000000004,2580.837,5106.2907
2016-06-21,3756.0285,2526.734,6551.418999999998
2016-06-22,1489.2779999999998,2618.42,3402.6657000000005
2016-06-23,1985.704,1296.2005,2550.4815
2016-06-24,1205.96,2411.507,2088.541
2016-06-25,693.014,619.5,2969.7591
2016-06-26,1403.374,767.767,2024.9390000000003
2016-06-27,1311.4815,2601.9,3844.5757
2016-06-28,2220.288,2278.521,2041.872
2016-06-29,1299.711,3649.268,3288.0995
2016-06-30,4095.308,5616.387,1699.4537
2016-07-01,4289.831,10199.861,3273.6445000000003
2016-07-02,3198.2720000000004,4830.861,2138.0597
2016-07-03,3756.648,4563.237,2630.6035
2016-07-04,1414.938,3529.085,2360.708
2016-07-05,618.674,2861.677,689.71
2016-07-06,2904.629,3116.498,1339.359
2016-07-07,3642.247,5766.719,3575.754
2016-07-08,2398.9105,3970.7885,1661.086
2016-07-09,7076.961500000001,2967.818,2603.5107000000003
2016-07-10,1634.9431,1509.102,2465.3209
2016-07-11,2357.1975,2237.634,3834.3746
2016-07-12,7567.1512,4612.4666,2987.6007
2016-07-13,2617.4701,5204.626,2682.022
2016-07-14,2518.474,2675.414,3035.0957
2016-07-15,3869.81,3509.261,2198.812
2016-07-16,1077.517,4249.77,1709.5722
2016-07-17,1932.427,4210.535,7800.041899999998
2016-07-18,6327.986000000001,6272.231,3985.3674
2016-07-19,2915.1604999999995,4042.031,3194.3485
2016-07-20,2740.5441,2374.75,5474.727999999999
2016-07-21,4091.591000000001,4674.334,2979.795
2016-07-22,1845.284,3930.521,7348.178599999999
2016-07-23,2621.5175,2331.798,5228.58
2016-07-24,693.8399999999999,3543.127,1864.695
2016-07-25,3104.3145,2950.2655,3909.457999999999
2016-07-26,1232.805,982.527,3692.3026
2016-07-27,879.0705,4042.444,7800.331
2016-07-28,6471.0905,1313.3399999999997,614.7505
2016-07-29,982.114,1331.0990000000002,7564.755800000001
2016-07-30,1833.1005,1908.06,1793.6589999999997
2016-07-31,3343.648,1965.054,2458.5477
2016-08-01,3154.081,7002.415,1569.4
2016-08-02,6172.285,2609.747,3959.844
2016-08-03,3702.958,1887.41,3700.6865000000007
2016-08-04,805.35,3674.048,4008.3715
2016-08-05,636.02,6005.02,2643.8195
2016-08-06,2567.208,2159.99,5166.836499999999
2016-08-07,1300.124,5280.618,1694.1260000000002
2016-08-08,4925.2315,3157.385,5639.308499999999
2016-08-09,2134.384,5520.571,2668.5995
2016-08-10,1432.697,3586.492,4609.8647
2016-08-11,3206.3255,1771.7699999999998,2104.648
2016-08-12,10402.231,3689.329,4673.508
2016-08-13,1862.217,3572.037,1507.45
2016-08-14,739.27,577.7869999999999,2765.861
2016-08-15,499.73,1254.694,1802.7037
2016-08-16,4230.5242,4186.994000000001,6638.314200000001
2016-08-17,1547.924,2283.064,6963.18
2016-08-18,2267.4526,2021.635,6605.109
2016-08-19,4477.746,3294.7075,1991.486
2016-08-20,2971.7415,1861.804,2964.7204999999994
2016-08-21,1899.387,3567.2875,5232.4209
2016-08-22,5078.248,2022.461,2286.3267
2016-08-23,2641.961,1898.974,3306.477999999999
2016-08-24,1869.4445,809.48,2262.414
2016-08-25,3179.687,2724.974,3695.4827
2016-08-26,3200.1305,1064.301,1331.099
2016-08-27,3220.574,1697.0169999999998,3585.0052
2016-08-28,2061.696,2270.261,2117.451
2016-08-29,2076.977,2958.319,2869.937
2016-08-30,1803.571,2084.824,5917.092299999999
2016-08-31,2621.1045000000004,2221.114,1988.5537
2016-09-01,1284.017,7308.861,6086.380999999999
2016-09-02,1592.9409999999998,2216.9839999999995,1721.384
2016-09-03,3452.8865000000005,2415.224,4870.1786
2016-09-04,511.9961,3109.0640000000003,5183.7695
2016-09-05,1956.2571,2972.774,3656.289
2016-09-06,1289.799,1151.857,8981.097999999998
2016-09-07,2700.607,5614.735,2250.3957
2016-09-08,1989.008,5276.488,4491.4163
2016-09-09,3580.5861,3806.208,4021.174499999999
2016-09-10,3997.014,3458.6685,2701.5156
2016-09-11,520.38,392.35,5338.437999999999
2016-09-12,10487.9285,1970.423,4163.411700000001
2016-09-13,4389.777,5262.032999999999,4614.407700000001
2016-09-14,1536.36,6445.071499999999,4513.2227
2016-09-15,3480.351,5189.5515,3804.143
2016-09-16,5186.6605,4610.9385,1770.8614
2016-09-17,4566.540999999999,4329.892,2239.699
2016-09-18,1547.098,2254.567,2473.87
2016-09-19,2695.651,7536.837,6146.2660000000005
2016-09-20,1993.964,4503.971500000001,5517.969099999999
2016-09-21,1465.324,5106.9515,3230.6925
2016-09-22,1283.604,1952.0445,1899.9238999999995
2016-09-23,1948.947,2734.473,5214.125
2016-09-24,1204.721,2451.7745,867.713
2016-09-25,1341.424,4187.406999999999,1393.2968
2016-09-26,2220.701,4008.578,6564.1807
2016-09-27,3207.771,2604.5845,2287.1527
2016-09-28,1241.4779999999998,4442.0215,2463.7514999999994
2016-09-29,2882.74,4375.735,2958.4429
2016-09-30,514.8045,3517.521,2642.5805
2016-10-01,3692.22,7193.221,1460.781
2016-10-02,1481.431,1956.381,5303.333
2016-10-03,3434.508,1485.561,5615.7675
2016-10-04,2059.631,3083.045,4201.862
2016-10-05,708.7080000000001,4599.581,3675.7
2016-10-06,2273.978,2659.72,2659.1005
2016-10-07,1989.2145,2347.492,1182.419
